"year"	"sex"	"name"	"n"	"prop"
1885	"F"	"Lena"	876	0.00617118703768933
1885	"F"	"Catherine"	846	0.00595984501585065
1885	"F"	"Frances"	844	0.00594575554772807
1885	"M"	"Louis"	809	0.00697726567081795
1885	"F"	"Fannie"	783	0.00551602676998943
1885	"F"	"Josephine"	783	0.00551602676998943
1885	"F"	"Dora"	776	0.00546671363156041
1885	"M"	"Grover"	768	0.0066236588815676
1885	"F"	"Katherine"	751	0.00529059528002818
1885	"M"	"Ernest"	718	0.00619243108979888
1885	"F"	"Maggie"	716	0.00504402958788306
1885	"M"	"David"	712	0.00614068375478663
1885	"F"	"Lucy"	711	0.00500880591757661
1885	"F"	"Blanche"	710	0.00500176118351532
1885	"M"	"Charlie"	705	0.00608031186393901
1885	"F"	"Agnes"	695	0.00489609017259598
1885	"M"	"Roy"	691	0.00595956808224376
1885	"F"	"Elsie"	685	0.00482564283198309
1885	"M"	"Joe"	681	0.00587332252389002
1885	"M"	"Richard"	672	0.00579570152137165
1885	"F"	"Nora"	670	0.00471997182106376
1885	"F"	"Stella"	649	0.00457203240577668
1885	"M"	"Will"	625	0.00539034739710905
1885	"F"	"Rosa"	623	0.00438886932018316
1885	"M"	"Oscar"	623	0.0053730982854383
1885	"M"	"Willie"	614	0.00529547728291993
1885	"F"	"Effie"	613	0.00431842197957027
1885	"F"	"Daisy"	607	0.00427615357520254
1885	"F"	"May"	607	0.00427615357520254
1885	"F"	"Mamie"	606	0.00426910884114125
1885	"M"	"Andrew"	599	0.00516610894538931
1885	"F"	"Mae"	578	0.00407185628742515
1885	"M"	"Jesse"	556	0.00479525304446821
1885	"F"	"Ellen"	555	0.0039098274040155
1885	"F"	"Lizzie"	537	0.00378302219091229
1885	"F"	"Nettie"	536	0.003775977456851
1885	"M"	"Daniel"	535	0.00461413737192535
1885	"F"	"Nancy"	527	0.0037125748502994
1885	"M"	"Peter"	516	0.00445027081105323
1886	"F"	"Mary"	9890	0.0643302241475757
1886	"M"	"John"	9026	0.0758219787973992
1886	"M"	"William"	8252	0.069320071907394
1886	"M"	"James"	5355	0.0449841232506174
1886	"M"	"George"	4671	0.0392382520454965
1886	"M"	"Charles"	4533	0.0380789973286739
1886	"F"	"Anna"	4283	0.0278590849367105
1886	"M"	"Frank"	3127	0.026268039851481
1886	"F"	"Emma"	2764	0.0179786389832052
1886	"F"	"Elizabeth"	2680	0.0174322548751773
1886	"M"	"Joseph"	2594	0.021790628517666
1886	"M"	"Robert"	2444	0.0205305690428588
1886	"M"	"Henry"	2404	0.0201945531829102
1886	"F"	"Minnie"	2372	0.0154288464790748
1886	"M"	"Thomas"	2337	0.0196317266174963
1886	"M"	"Edward"	2312	0.0194217167050285
1886	"F"	"Margaret"	2275	0.0147979029257568
1886	"M"	"Harry"	2257	0.0189596948975992
1886	"F"	"Ida"	2049	0.0133278694922531
1886	"F"	"Bertha"	2001	0.0130156500019514
1886	"F"	"Clara"	1916	0.0124627613212088
1886	"M"	"Walter"	1880	0.0157927454175837
1886	"F"	"Florence"	1860	0.0120985052491902
1886	"F"	"Alice"	1811	0.0117797811861739
1886	"F"	"Bessie"	1791	0.0116496897318815
1886	"F"	"Annie"	1765	0.0114805708413014
1886	"F"	"Grace"	1723	0.0112073787872875
1886	"F"	"Ethel"	1699	0.0110512690421366
1886	"M"	"Arthur"	1656	0.0139110566018716
1886	"M"	"Fred"	1599	0.0134322340014449
1886	"F"	"Sarah"	1569	0.0102056745892362
1886	"F"	"Nellie"	1492	0.00970482249021062
1886	"F"	"Martha"	1491	0.009698317917496
1886	"M"	"Albert"	1488	0.0124997899900875
1886	"F"	"Ella"	1464	0.0095226944542013
1886	"F"	"Mabel"	1422	0.00924950240018733
1886	"F"	"Carrie"	1396	0.00908038350960725
1886	"F"	"Laura"	1372	0.00892427376445641
1886	"F"	"Edna"	1314	0.00854700854700855
1886	"F"	"Lillian"	1282	0.00833886222014076
1886	"F"	"Helen"	1267	0.00824129362942148
1886	"F"	"Rose"	1261	0.00820226619313377
1886	"F"	"Gertrude"	1250	0.00813071589327297
1886	"F"	"Cora"	1231	0.00800712901169522
1886	"F"	"Pearl"	1204	0.00783150554840053
1886	"F"	"Maude"	1189	0.00773393695768125
1886	"F"	"Edith"	1184	0.00770141409410816
1886	"F"	"Eva"	1155	0.00751278148538423
1886	"F"	"Hattie"	1139	0.00740870832195033
1886	"F"	"Jennie"	1100	0.00715502998608021
1886	"F"	"Myrtle"	1094	0.0071160025497925
1886	"F"	"Julia"	1061	0.0069013516502101
1886	"F"	"Louise"	1061	0.0069013516502101
1886	"F"	"Frances"	1059	0.00688834250478086
1886	"F"	"Mattie"	1044	0.00679077391406159
1886	"F"	"Lula"	1040	0.00676475562320311
1886	"F"	"Jessie"	1003	0.00652408643276223
1886	"F"	"Lillie"	995	0.00647204985104529
1886	"M"	"Clarence"	995	0.00835839451622117
1886	"F"	"Lena"	992	0.00645253613290143
1886	"F"	"Marie"	988	0.00642651784204296
1886	"F"	"Catherine"	916	0.00595818860659043
1886	"F"	"Ada"	915	0.00595168403387581
1886	"M"	"Samuel"	870	0.00730834495388182
1886	"M"	"Louis"	846	0.00710673543791267
1886	"F"	"Josephine"	844	0.00548985937113791
1886	"F"	"Fannie"	837	0.00544432736213558
1886	"F"	"Dora"	827	0.0053792816349894
1886	"F"	"Lucy"	817	0.00531423590784321
1886	"F"	"Blanche"	787	0.00511909872640466
1886	"F"	"Agnes"	779	0.00506706214468772
1886	"M"	"Roy"	767	0.00644310411451421
1886	"M"	"Joe"	759	0.00637590094252449
1886	"F"	"Maggie"	756	0.00491745697225149
1886	"F"	"Katherine"	744	0.00483940209967607
1886	"M"	"Charlie"	723	0.00607348666857076
1886	"M"	"Richard"	720	0.00604828547907461
1886	"F"	"Mamie"	712	0.00463125577280828
1886	"F"	"Nora"	708	0.00460523748194981
1886	"F"	"Stella"	702	0.0045662100456621
1886	"F"	"Elsie"	698	0.00454019175480363
1886	"M"	"David"	674	0.00566186724013373
1886	"F"	"Rosa"	673	0.00437757743693817
1886	"F"	"Effie"	672	0.00437107286422355
1886	"M"	"Ernest"	668	0.00561146486114145
1886	"M"	"Oscar"	645	0.00541825574167101
1886	"M"	"Will"	642	0.00539305455217486
1886	"F"	"Mae"	641	0.00416943111007038
1886	"M"	"Willie"	641	0.00538465415567615
1886	"M"	"Andrew"	614	0.00515784345021085
1886	"M"	"Jesse"	614	0.00515784345021085
1886	"F"	"Alma"	603	0.00392225734691488
1886	"F"	"Daisy"	602	0.00391575277420026
1886	"F"	"May"	602	0.00391575277420026
1886	"F"	"Nettie"	591	0.00384420247433946
1886	"F"	"Ruth"	581	0.00377915674719328
1886	"M"	"Earl"	570	0.0047882260042674
1886	"F"	"Della"	565	0.00367508358375938
1886	"F"	"Sadie"	562	0.00365556986561553
1886	"F"	"Susie"	559	0.00363605614747167
1887	"F"	"Mary"	9888	0.0636199275525501
1887	"M"	"John"	8110	0.0741899482225516
1887	"M"	"William"	7470	0.0683352544047423
1887	"M"	"James"	4768	0.0436174689426789
1887	"M"	"George"	4284	0.0391898567429606
1887	"F"	"Anna"	4227	0.0271967469422158
1887	"M"	"Charles"	4031	0.0368754230931079
1887	"M"	"Frank"	2883	0.0263735660574126
1887	"F"	"Elizabeth"	2681	0.0172496992079679
1887	"F"	"Emma"	2647	0.0170309413664644
1887	"M"	"Joseph"	2456	0.022467387525843
1887	"F"	"Margaret"	2419	0.0155639770175585
1887	"M"	"Henry"	2228	0.0203816528532484
1887	"F"	"Minnie"	2215	0.0142514299685375
1887	"M"	"Thomas"	2151	0.0196772600032933
1887	"M"	"Edward"	2125	0.0194394130669448
1887	"M"	"Robert"	2125	0.0194394130669448
1887	"M"	"Harry"	2057	0.0188173518488025
1887	"F"	"Bertha"	2037	0.013106168327725
1887	"F"	"Clara"	1984	0.012765163457146
1887	"F"	"Florence"	1964	0.0126364823739086
1887	"F"	"Ida"	1929	0.0124112904782432
1887	"F"	"Ethel"	1907	0.0122697412866822
1887	"F"	"Annie"	1844	0.0118643958744845
1887	"F"	"Bessie"	1838	0.0118257915495133
1887	"F"	"Alice"	1819	0.0117035445204378
1887	"M"	"Walter"	1705	0.0155972702490074
1887	"F"	"Grace"	1692	0.0108864196418805
1887	"F"	"Ella"	1521	0.00978619638020113
1887	"F"	"Martha"	1504	0.00967681745944937
1887	"F"	"Mabel"	1494	0.0096124769178307
1887	"M"	"Arthur"	1489	0.0136213110854968
1887	"F"	"Nellie"	1457	0.00937441691384158
1887	"M"	"Fred"	1454	0.0133011325173354
1887	"F"	"Sarah"	1436	0.00923930177644235
1887	"F"	"Helen"	1405	0.00903984609742445
1887	"F"	"Laura"	1364	0.00877604987678786
1887	"F"	"Carrie"	1344	0.0086473687935505
1887	"F"	"Edna"	1339	0.00861519852274116
1887	"F"	"Pearl"	1316	0.0084672152770182
1887	"F"	"Lillian"	1308	0.00841574284372326
1887	"M"	"Albert"	1294	0.0118374590628831
1887	"F"	"Cora"	1257	0.00808760608146799
1887	"F"	"Gertrude"	1251	0.00804900175649679
1887	"F"	"Edith"	1243	0.00799752932320184
1887	"F"	"Rose"	1242	0.00799109526903997
1887	"F"	"Maude"	1162	0.00747637093609054
1887	"F"	"Hattie"	1135	0.00730265147372011
1887	"F"	"Eva"	1125	0.00723831093210143
1887	"F"	"Frances"	1105	0.00710962984886407
1887	"F"	"Louise"	1088	0.00700025092811231
1887	"F"	"Myrtle"	1087	0.00699381687395044
1887	"F"	"Lillie"	1072	0.00689730606152243
1887	"F"	"Jennie"	1047	0.00673645470747573
1887	"F"	"Julia"	1043	0.00671071849082826
1887	"F"	"Mattie"	1031	0.00663350984088584
1887	"F"	"Jessie"	1012	0.00651126281181035
1887	"F"	"Lena"	1004	0.00645979037851541
1887	"F"	"Marie"	994	0.00639544983689673
1887	"F"	"Catherine"	967	0.00622173037452629
1887	"F"	"Ada"	910	0.00585498928729982
1887	"F"	"Agnes"	896	0.00576491252903367
1887	"M"	"Clarence"	892	0.00815997950857164
1887	"F"	"Lula"	891	0.00573274225822433
1887	"F"	"Dora"	842	0.0054174736042928
1887	"F"	"Elsie"	832	0.00535313306267412
1887	"F"	"Josephine"	816	0.00525018819608424
1887	"F"	"Lucy"	811	0.0052180179252749
1887	"M"	"Samuel"	802	0.00733666319044221
1887	"F"	"Fannie"	798	0.00513437522117061
1887	"F"	"Katherine"	794	0.00510863900452314
1887	"M"	"Louis"	791	0.00723603564044862
1887	"F"	"Blanche"	763	0.00490918332550523
1887	"F"	"Maggie"	740	0.00476120007978227
1887	"F"	"Nora"	735	0.00472902980897293
1887	"M"	"Roy"	726	0.00664141829957736
1887	"F"	"Mamie"	716	0.00460678277989744
1887	"M"	"Joe"	685	0.00626635197687396
1887	"F"	"Mae"	680	0.0043751568300702
1887	"M"	"David"	673	0.00615657646779004
1887	"F"	"Stella"	664	0.00427221196348031
1887	"F"	"Rosa"	659	0.00424004169267097
1887	"M"	"Ernest"	653	0.0059736172859835
1887	"F"	"May"	648	0.00416926709689042
1887	"M"	"Charlie"	642	0.0058729897359899
1887	"F"	"Ruth"	627	0.0040341519594912
1887	"F"	"Alma"	623	0.00400841574284372
1887	"M"	"Richard"	622	0.00569003055418336
1887	"F"	"Effie"	615	0.00395694330954878
1887	"M"	"Jesse"	601	0.0054979234132865
1887	"F"	"Nettie"	595	0.00382826222631142
1887	"M"	"Willie"	590	0.0053972958632929
1887	"M"	"Carl"	588	0.00537899994511225
1887	"F"	"Ellen"	579	0.00372531735972153
1887	"M"	"Oscar"	574	0.00525092851784767
1887	"M"	"Will"	561	0.00513200504967342
1887	"M"	"Daniel"	557	0.00509541321331211
1887	"M"	"Earl"	537	0.00491245403150557
1887	"F"	"Daisy"	532	0.00342291681411374
1887	"F"	"Lizzie"	525	0.00337787843498067
1887	"F"	"Sallie"	525	0.00337787843498067
1888	"F"	"Mary"	11754	0.0620427553444181
1888	"M"	"John"	9248	0.0711871973889817
1888	"M"	"William"	8705	0.0670074127672022
1888	"M"	"James"	5562	0.0428139264573439
1888	"F"	"Anna"	4982	0.0262971760358934
1888	"M"	"George"	4912	0.0378105010353242
1888	"M"	"Charles"	4591	0.0353395786346037
1888	"M"	"Frank"	3459	0.0266259208227171
1888	"F"	"Elizabeth"	3224	0.0170176827659013
1888	"F"	"Emma"	3087	0.0162945368171021
1888	"M"	"Joseph"	2993	0.0230388496740076
1888	"F"	"Margaret"	2904	0.0153285827395091
1888	"M"	"Robert"	2815	0.0216686808661314
1888	"M"	"Harry"	2759	0.0212376165220805
1888	"F"	"Minnie"	2654	0.0140089733438902
1888	"M"	"Henry"	2596	0.0199829113777894
1888	"M"	"Edward"	2470	0.0190130166036748
1888	"F"	"Bertha"	2450	0.0129321720770652
1888	"M"	"Thomas"	2449	0.0188513674746557
1888	"F"	"Florence"	2444	0.0129005014515703
1888	"F"	"Ethel"	2374	0.012531010820797
1888	"F"	"Bessie"	2279	0.0120295592504619
1888	"F"	"Clara"	2230	0.0117709158089206
1888	"F"	"Ida"	2229	0.0117656373713381
1888	"F"	"Alice"	2202	0.0116231195566112
1888	"F"	"Annie"	2188	0.0115492214304566
1888	"F"	"Grace"	2090	0.011031934547374
1888	"M"	"Walter"	2040	0.0157030582475695
1888	"F"	"Helen"	1847	0.00974927421483241
1888	"F"	"Mabel"	1830	0.00965954077593032
1888	"F"	"Ella"	1774	0.00936394827131169
1888	"F"	"Martha"	1769	0.00933755608339931
1888	"F"	"Sarah"	1755	0.00926365795724465
1888	"F"	"Nellie"	1736	0.00916336764317762
1888	"M"	"Arthur"	1710	0.013162857648698
1888	"F"	"Edna"	1687	0.00890472420163632
1888	"M"	"Fred"	1665	0.0128164666579427
1888	"F"	"Lillian"	1656	0.00874109263657957
1888	"F"	"Carrie"	1647	0.00869358669833729
1888	"F"	"Laura"	1624	0.00857218263394035
1888	"F"	"Pearl"	1591	0.00839799419371866
1888	"F"	"Rose"	1590	0.00839271575613618
1888	"M"	"Albert"	1568	0.012069801633426
1888	"F"	"Gertrude"	1468	0.00774874637107416
1888	"F"	"Edith"	1453	0.00766956980733703
1888	"F"	"Frances"	1453	0.00766956980733703
1888	"F"	"Cora"	1433	0.00756400105568752
1888	"F"	"Maude"	1396	0.00736869886513592
1888	"F"	"Louise"	1334	0.00704143573502243
1888	"F"	"Eva"	1329	0.00701504354711006
1888	"F"	"Myrtle"	1310	0.00691475323304302
1888	"F"	"Hattie"	1298	0.00685141198205331
1888	"F"	"Jennie"	1298	0.00685141198205331
1888	"F"	"Julia"	1292	0.00681974135655846
1888	"F"	"Mattie"	1268	0.00669305885457904
1888	"F"	"Marie"	1258	0.00664027447875429
1888	"F"	"Lillie"	1249	0.00659276854051201
1888	"F"	"Catherine"	1212	0.00639746634996041
1888	"F"	"Jessie"	1200	0.0063341250989707
1888	"F"	"Lula"	1173	0.00619160728424386
1888	"F"	"Lena"	1162	0.00613354447083663
1888	"F"	"Ada"	1116	0.00589073634204275
1888	"F"	"Elsie"	1112	0.00586962259171285
1888	"F"	"Agnes"	1046	0.00552124571126946
1888	"M"	"Clarence"	1023	0.00787462185650176
1888	"F"	"Josephine"	1001	0.00528371602005806
1888	"F"	"Fannie"	991	0.00523093164423331
1888	"F"	"Lucy"	964	0.00508841382950647
1888	"F"	"Blanche"	942	0.004972288202692
1888	"M"	"Samuel"	931	0.00716644471984666
1888	"F"	"Mamie"	917	0.00484032726313011
1888	"F"	"Dora"	898	0.00474003694906308
1888	"F"	"Hazel"	898	0.00474003694906308
1888	"F"	"Katherine"	893	0.0047136447611507
1888	"M"	"Louis"	884	0.00680465857394678
1888	"F"	"Maggie"	882	0.00465558194774347
1888	"M"	"Roy"	856	0.00658912640192132
1888	"F"	"Alma"	853	0.00450250725785168
1888	"F"	"Ruth"	850	0.00448667194510425
1888	"F"	"Mae"	836	0.00441277381894959
1888	"F"	"Nora"	832	0.00439166006861969
1888	"F"	"Rosa"	832	0.00439166006861969
1888	"M"	"David"	801	0.00616575963544273
1888	"M"	"Charlie"	796	0.00612727174758104
1888	"M"	"Joe"	789	0.00607338870457467
1888	"M"	"Willie"	786	0.00605029597185766
1888	"F"	"May"	782	0.00412773818949591
1888	"M"	"Benjamin"	781	0.00601180808399597
1888	"F"	"Stella"	775	0.00409078912641858
1888	"M"	"Richard"	772	0.00594252988584492
1888	"M"	"Ernest"	766	0.0058963444204109
1888	"F"	"Effie"	744	0.00392715756136184
1888	"F"	"Irene"	722	0.00381103193454737
1888	"M"	"Will"	707	0.00544218734364296
1888	"F"	"Nettie"	692	0.00365267880707311
1888	"F"	"Ellen"	691	0.00364740036949063
1888	"F"	"Sadie"	691	0.00364740036949063
1888	"M"	"Carl"	675	0.00519586486132814
1888	"M"	"Earl"	675	0.00519586486132814
1888	"M"	"Oscar"	647	0.00498033268930268
1889	"F"	"Mary"	11648	0.0615583001707017
1889	"M"	"John"	8548	0.0718090021673751
1889	"M"	"William"	7772	0.0652900754380954
1889	"F"	"Anna"	5062	0.0267520703523431
1889	"M"	"James"	5020	0.0421714074497219
1889	"M"	"George"	4430	0.0372150069725634
1889	"M"	"Charles"	4199	0.0352744501755742
1889	"F"	"Elizabeth"	3058	0.0161611677474249
1889	"M"	"Frank"	2975	0.0249920193551639
1889	"F"	"Margaret"	2917	0.0154159994503723
1889	"F"	"Emma"	2884	0.0152415983595728
1889	"M"	"Joseph"	2729	0.022925452376552
1889	"F"	"Minnie"	2624	0.0138675291593339
1889	"M"	"Harry"	2559	0.0214973369848284
1889	"M"	"Robert"	2514	0.0211193064399604
1889	"F"	"Florence"	2465	0.0130272329945724
1889	"F"	"Ethel"	2463	0.0130166632314937
1889	"F"	"Bessie"	2342	0.0123771925652287
1889	"F"	"Clara"	2319	0.0122556402898229
1889	"M"	"Edward"	2299	0.0193131605033687
1889	"F"	"Bertha"	2293	0.012118233369799
1889	"M"	"Henry"	2286	0.0192039516792957
1889	"M"	"Thomas"	2233	0.0187587157042289
1889	"F"	"Alice"	2145	0.0113360709019707
1889	"F"	"Annie"	2123	0.0112198035081044
1889	"F"	"Ida"	2122	0.011214518626565
1889	"F"	"Grace"	2049	0.0108287222741902
1889	"F"	"Mabel"	1947	0.0102896643571734
1889	"M"	"Walter"	1916	0.016095700532603
1889	"F"	"Helen"	1909	0.010088838858677
1889	"F"	"Edna"	1815	0.00959205999397524
1889	"F"	"Nellie"	1752	0.00925911245699428
1889	"F"	"Sarah"	1730	0.00914284506312791
1889	"F"	"Martha"	1711	0.00904243231387968
1889	"M"	"Arthur"	1668	0.0140123321964415
1889	"F"	"Ella"	1647	0.00870419989535934
1889	"F"	"Lillian"	1640	0.00866720572458368
1889	"F"	"Pearl"	1588	0.00839239188453591
1889	"F"	"Laura"	1567	0.00828140937220892
1889	"M"	"Fred"	1554	0.0130546548161091
1889	"F"	"Rose"	1550	0.00819156638603946
1889	"F"	"Carrie"	1547	0.00817571174142132
1889	"F"	"Gertrude"	1543	0.0081545722152638
1889	"F"	"Edith"	1523	0.00804887458447619
1889	"F"	"Marie"	1436	0.0075890898905501
1889	"F"	"Eva"	1372	0.00725085747202976
1889	"F"	"Cora"	1365	0.0072138633012541
1889	"F"	"Myrtle"	1361	0.00719272377509658
1889	"M"	"Albert"	1353	0.0113661183823653
1889	"F"	"Frances"	1351	0.00713987495970278
1889	"F"	"Hattie"	1328	0.00701832268429703
1889	"F"	"Maude"	1293	0.00683335183041872
1889	"F"	"Lillie"	1289	0.0068122123042612
1889	"F"	"Louise"	1283	0.00678050301502492
1889	"F"	"Jennie"	1252	0.00661667168730413
1889	"F"	"Julia"	1201	0.00634714272879573
1889	"F"	"Elsie"	1199	0.00633657296571697
1889	"F"	"Catherine"	1198	0.00633128808417759
1889	"F"	"Jessie"	1196	0.00632071832109883
1889	"F"	"Mattie"	1173	0.00619916604569309
1889	"F"	"Lena"	1096	0.0057922301671608
1889	"F"	"Ruth"	1073	0.00567067789175506
1889	"F"	"Lula"	1067	0.00563896860251877
1889	"F"	"Hazel"	1056	0.00558083490558559
1889	"F"	"Josephine"	1047	0.00553327097173117
1889	"F"	"Agnes"	1033	0.00545928263017984
1889	"F"	"Ada"	1005	0.0053113059470772
1889	"M"	"Clarence"	984	0.00826626791444749
1889	"F"	"Blanche"	972	0.00513690485627765
1889	"F"	"Fannie"	909	0.00480395731929669
1889	"F"	"Lucy"	893	0.0047193992146666
1889	"F"	"Stella"	891	0.00470882945158784
1889	"F"	"Katherine"	889	0.00469825968850908
1889	"M"	"Roy"	888	0.00745980275206237
1889	"F"	"Mae"	883	0.0046665503992728
1889	"F"	"Mamie"	883	0.0046665503992728
1889	"F"	"Dora"	882	0.00466126551773342
1889	"M"	"Louis"	837	0.00703136813454527
1889	"F"	"Nora"	831	0.00439173655922503
1889	"F"	"Maggie"	825	0.00436002726998874
1889	"F"	"Alma"	819	0.00432831798075246
1889	"M"	"Samuel"	810	0.00680454980762446
1889	"M"	"Benjamin"	760	0.00638451586888221
1889	"M"	"David"	757	0.00635931383255767
1889	"F"	"Irene"	737	0.00389495769452328
1889	"M"	"Ernest"	736	0.00618289957828593
1889	"F"	"May"	723	0.00382096935297195
1889	"F"	"Effie"	711	0.00375755077449939
1889	"M"	"Richard"	711	0.0059728826089148
1889	"M"	"Joe"	708	0.00594768057259027
1889	"M"	"Willie"	708	0.00594768057259027
1889	"F"	"Rosa"	707	0.00373641124834187
1889	"M"	"Carl"	704	0.00591407785749088
1889	"M"	"Earl"	688	0.00577966699709337
1889	"M"	"Charlie"	685	0.00575446496076883
1889	"F"	"Sadie"	664	0.00350916134214852
1889	"F"	"Ellen"	653	0.00345102764521533
1889	"M"	"Will"	631	0.0053008283069272
1889	"F"	"Mildred"	625	0.00330305096211268
1889	"F"	"Nettie"	622	0.00328719631749454
1890	"F"	"Mary"	12078	0.0598919980363279
1890	"M"	"John"	8502	0.0710269755474056
1890	"M"	"William"	7494	0.0626059932665558
1890	"F"	"Anna"	5233	0.0259492321347991
1890	"M"	"James"	5097	0.0425810979022732
1890	"M"	"George"	4458	0.0372427966349487
1890	"M"	"Charles"	4061	0.0339261994469553
1890	"F"	"Elizabeth"	3112	0.0154316855347783
1890	"F"	"Margaret"	3100	0.0153721803206339
1890	"M"	"Frank"	3078	0.0257140708933092
1890	"F"	"Emma"	2980	0.01477712817919
1890	"F"	"Florence"	2745	0.0136118177355291
1890	"F"	"Ethel"	2718	0.0134779310037042
1890	"M"	"Joseph"	2670	0.0223055780653462
1890	"F"	"Minnie"	2650	0.0131407347902193
1890	"M"	"Robert"	2541	0.0212278928329755
1890	"F"	"Clara"	2496	0.012377084542033
1890	"F"	"Bertha"	2388	0.0118415376147335
1890	"F"	"Bessie"	2370	0.0117522797935169
1890	"M"	"Henry"	2349	0.0196238962080517
1890	"M"	"Harry"	2345	0.0195904796116992
1890	"F"	"Helen"	2312	0.0114646712584857
1890	"M"	"Edward"	2282	0.019064168219146
1890	"F"	"Grace"	2278	0.0112960731517433
1890	"F"	"Alice"	2271	0.0112613617768257
1890	"F"	"Annie"	2220	0.011008464616712
1890	"M"	"Thomas"	2200	0.0183791279939182
1890	"F"	"Ida"	2178	0.0108001963672067
1890	"F"	"Mabel"	2058	0.0102051442257628
1890	"F"	"Edna"	1973	0.00978364895890669
1890	"M"	"Walter"	1905	0.0159146540129155
1890	"F"	"Lillian"	1862	0.00923322572807109
1890	"F"	"Nellie"	1821	0.00902991624641109
1890	"F"	"Sarah"	1786	0.00885635937182329
1890	"F"	"Martha"	1785	0.00885140060397792
1890	"F"	"Ella"	1758	0.00871751387215305
1890	"F"	"Pearl"	1741	0.00863321481878183
1890	"F"	"Rose"	1725	0.00855387453325598
1890	"F"	"Gertrude"	1713	0.00849436931911159
1890	"F"	"Laura"	1634	0.00810262665932769
1890	"M"	"Arthur"	1610	0.0134501800319128
1890	"F"	"Marie"	1563	0.00775055414230672
1890	"F"	"Carrie"	1510	0.00748773944650233
1890	"M"	"Fred"	1507	0.012589702675834
1890	"F"	"Edith"	1493	0.00740344039313112
1890	"F"	"Louise"	1472	0.00729930626837843
1890	"F"	"Eva"	1436	0.00712079062594527
1890	"M"	"Albert"	1417	0.0118378292579009
1890	"F"	"Frances"	1416	0.00702161526903795
1890	"F"	"Myrtle"	1406	0.00697202759058429
1890	"F"	"Lillie"	1390	0.00689268730505844
1890	"F"	"Cora"	1386	0.00687285223367698
1890	"F"	"Hazel"	1366	0.00677367687676966
1890	"F"	"Hattie"	1363	0.00675880057323356
1890	"F"	"Maude"	1359	0.0067389655018521
1890	"F"	"Julia"	1275	0.00632242900284137
1890	"F"	"Jennie"	1259	0.00624308871731552
1890	"F"	"Mattie"	1256	0.00622821241377942
1890	"F"	"Jessie"	1250	0.00619845980670723
1890	"F"	"Catherine"	1232	0.00610920198549065
1890	"F"	"Elsie"	1220	0.00604969677134626
1890	"F"	"Ruth"	1195	0.00592572757521211
1890	"F"	"Lena"	1137	0.0056381190401809
1890	"F"	"Lula"	1121	0.00555877875465504
1890	"F"	"Josephine"	1118	0.00554390245111895
1890	"F"	"Agnes"	1095	0.00542985079067553
1890	"F"	"Ada"	1074	0.00532571666592285
1890	"M"	"Clarence"	1018	0.00850452377173123
1890	"F"	"Fannie"	1005	0.00498356168459261
1890	"F"	"Lucy"	973	0.00482488111354091
1890	"F"	"Mamie"	967	0.00479512850646871
1890	"F"	"Blanche"	953	0.00472570575663359
1890	"M"	"Roy"	941	0.00786125429194409
1890	"F"	"Stella"	924	0.00458190148911798
1890	"F"	"Alma"	922	0.00457198395342725
1890	"F"	"Mae"	920	0.00456206641773652
1890	"F"	"Katherine"	900	0.00446289106082921
1890	"F"	"Irene"	893	0.00442817968591164
1890	"F"	"Maggie"	891	0.00441826215022091
1890	"F"	"Dora"	883	0.00437859200745799
1890	"M"	"Louis"	860	0.00718456821580438
